sample_id,image_id,row,col,label,roi_path,is_augmented,source_id,split
IMG_20260406_115610_r1_c2,white_IMG_20260406_115610,1,2,white,/content/data/roi/white/IMG_20260406_115610_r1_c2.jpg,False,IMG_20260406_115610_r1_c2,train
IMG_20260406_115610_r2_c0,white_IMG_20260406_115610,2,0,white,/content/data/roi/white/IMG_20260406_115610_r2_c0.jpg,False,IMG_20260406_115610_r2_c0,train
IMG_20260406_115610_r2_c1,white_IMG_20260406_115610,2,1,white,/content/data/roi/white/IMG_20260406_115610_r2_c1.jpg,False,IMG_20260406_115610_r2_c1,train
IMG_20260406_115610_r2_c2,white_IMG_20260406_115610,2,2,white,/content/data/roi/white/IMG_20260406_115610_r2_c2.jpg,False,IMG_20260406_115610_r2_c2,train
IMG_20260406_115623_r0_c0,white_IMG_20260406_115623,0,0,white,/content/data/roi/white/IMG_20260406_115623_r0_c0.jpg,False,IMG_20260406_115623_r0_c0,train
IMG_20260406_115623_r0_c1,white_IMG_20260406_115623,0,1,white,/content/data/roi/white/IMG_20260406_115623_r0_c1.jpg,False,IMG_20260406_115623_r0_c1,train
IMG_20260406_115623_r0_c2,white_IMG_20260406_115623,0,2,white,/content/data/roi/white/IMG_20260406_115623_r0_c2.jpg,False,IMG_20260406_115623_r0_c2,train
IMG_20260406_115623_r1_c0,white_IMG_20260406_115623,1,0,white,/content/data/roi/white/IMG_20260406_115623_r1_c0.jpg,False,IMG_20260406_115623_r1_c0,train
IMG_20260406_115623_r1_c1,white_IMG_20260406_115623,1,1,white,/content/data/roi/white/IMG_20260406_115623_r1_c1.jpg,False,IMG_20260406_115623_r1_c1,train
IMG_20260406_115623_r1_c2,white_IMG_20260406_115623,1,2,white,/content/data/roi/white/IMG_20260406_115623_r1_c2.jpg,False,IMG_20260406_115623_r1_c2,train
IMG_20260406_115623_r2_c0,white_IMG_20260406_115623,2,0,white,/content/data/roi/white/IMG_20260406_115623_r2_c0.jpg,False,IMG_20260406_115623_r2_c0,train
IMG_20260406_115623_r2_c1,white_IMG_20260406_115623,2,1,white,/content/data/roi/white/IMG_20260406_115623_r2_c1.jpg,False,IMG_20260406_115623_r2_c1,train
IMG_20260406_115623_r2_c2,white_IMG_20260406_115623,2,2,white,/content/data/roi/white/IMG_20260406_115623_r2_c2.jpg,False,IMG_20260406_115623_r2_c2,train
IMG_20260406_115631_r0_c0,white_IMG_20260406_115631,0,0,white,/content/data/roi/white/IMG_20260406_115631_r0_c0.jpg,False,IMG_20260406_115631_r0_c0,train
IMG_20260406_115631_r0_c1,white_IMG_20260406_115631,0,1,white,/content/data/roi/white/IMG_20260406_115631_r0_c1.jpg,False,IMG_20260406_115631_r0_c1,train
IMG_20260406_115631_r0_c2,white_IMG_20260406_115631,0,2,white,/content/data/roi/white/IMG_20260406_115631_r0_c2.jpg,False,IMG_20260406_115631_r0_c2,train
IMG_20260406_115631_r1_c0,white_IMG_20260406_115631,1,0,white,/content/data/roi/white/IMG_20260406_115631_r1_c0.jpg,False,IMG_20260406_115631_r1_c0,train
IMG_20260406_115631_r1_c1,white_IMG_20260406_115631,1,1,white,/content/data/roi/white/IMG_20260406_115631_r1_c1.jpg,False,IMG_20260406_115631_r1_c1,train
IMG_20260406_115631_r1_c2,white_IMG_20260406_115631,1,2,white,/content/data/roi/white/IMG_20260406_115631_r1_c2.jpg,False,IMG_20260406_115631_r1_c2,train
IMG_20260406_115631_r2_c0,white_IMG_20260406_115631,2,0,white,/content/data/roi/white/IMG_20260406_115631_r2_c0.jpg,False,IMG_20260406_115631_r2_c0,train
IMG_20260406_115631_r2_c1,white_IMG_20260406_115631,2,1,white,/content/data/roi/white/IMG_20260406_115631_r2_c1.jpg,False,IMG_20260406_115631_r2_c1,train
IMG_20260406_115631_r2_c2,white_IMG_20260406_115631,2,2,white,/content/data/roi/white/IMG_20260406_115631_r2_c2.jpg,False,IMG_20260406_115631_r2_c2,train
IMG_20260406_115723_r0_c0,white_IMG_20260406_115723,0,0,white,/content/data/roi/white/IMG_20260406_115723_r0_c0.jpg,False,IMG_20260406_115723_r0_c0,train
IMG_20260406_115723_r0_c1,white_IMG_20260406_115723,0,1,white,/content/data/roi/white/IMG_20260406_115723_r0_c1.jpg,False,IMG_20260406_115723_r0_c1,train
IMG_20260406_115723_r0_c2,white_IMG_20260406_115723,0,2,white,/content/data/roi/white/IMG_20260406_115723_r0_c2.jpg,False,IMG_20260406_115723_r0_c2,train
IMG_20260406_115723_r1_c0,white_IMG_20260406_115723,1,0,white,/content/data/roi/white/IMG_20260406_115723_r1_c0.jpg,False,IMG_20260406_115723_r1_c0,train
IMG_20260406_115723_r1_c1,white_IMG_20260406_115723,1,1,white,/content/data/roi/white/IMG_20260406_115723_r1_c1.jpg,False,IMG_20260406_115723_r1_c1,train
IMG_20260406_115723_r1_c2,white_IMG_20260406_115723,1,2,white,/content/data/roi/white/IMG_20260406_115723_r1_c2.jpg,False,IMG_20260406_115723_r1_c2,train
IMG_20260406_115723_r2_c0,white_IMG_20260406_115723,2,0,white,/content/data/roi/white/IMG_20260406_115723_r2_c0.jpg,False,IMG_20260406_115723_r2_c0,train
IMG_20260406_115723_r2_c1,white_IMG_20260406_115723,2,1,white,/content/data/roi/white/IMG_20260406_115723_r2_c1.jpg,False,IMG_20260406_115723_r2_c1,train
IMG_20260406_115723_r2_c2,white_IMG_20260406_115723,2,2,white,/content/data/roi/white/IMG_20260406_115723_r2_c2.jpg,False,IMG_20260406_115723_r2_c2,train
IMG_20260406_120031_r0_c0,white_IMG_20260406_120031,0,0,white,/content/data/roi/white/IMG_20260406_120031_r0_c0.jpg,False,IMG_20260406_120031_r0_c0,train
IMG_20260406_120031_r0_c1,white_IMG_20260406_120031,0,1,white,/content/data/roi/white/IMG_20260406_120031_r0_c1.jpg,False,IMG_20260406_120031_r0_c1,train
IMG_20260406_120031_r0_c2,white_IMG_20260406_120031,0,2,white,/content/data/roi/white/IMG_20260406_120031_r0_c2.jpg,False,IMG_20260406_120031_r0_c2,train
IMG_20260406_120031_r1_c0,white_IMG_20260406_120031,1,0,white,/content/data/roi/white/IMG_20260406_120031_r1_c0.jpg,False,IMG_20260406_120031_r1_c0,train
IMG_20260406_120031_r1_c1,white_IMG_20260406_120031,1,1,white,/content/data/roi/white/IMG_20260406_120031_r1_c1.jpg,False,IMG_20260406_120031_r1_c1,train
IMG_20260406_120031_r1_c2,white_IMG_20260406_120031,1,2,white,/content/data/roi/white/IMG_20260406_120031_r1_c2.jpg,False,IMG_20260406_120031_r1_c2,train
IMG_20260406_120031_r2_c0,white_IMG_20260406_120031,2,0,white,/content/data/roi/white/IMG_20260406_120031_r2_c0.jpg,False,IMG_20260406_120031_r2_c0,train
IMG_20260406_120031_r2_c1,white_IMG_20260406_120031,2,1,white,/content/data/roi/white/IMG_20260406_120031_r2_c1.jpg,False,IMG_20260406_120031_r2_c1,train
IMG_20260406_120031_r2_c2,white_IMG_20260406_120031,2,2,white,/content/data/roi/white/IMG_20260406_120031_r2_c2.jpg,False,IMG_20260406_120031_r2_c2,train
IMG_20260406_120040_r0_c0,white_IMG_20260406_120040,0,0,white,/content/data/roi/white/IMG_20260406_120040_r0_c0.jpg,False,IMG_20260406_120040_r0_c0,test
IMG_20260406_120040_r0_c1,white_IMG_20260406_120040,0,1,white,/content/data/roi/white/IMG_20260406_120040_r0_c1.jpg,False,IMG_20260406_120040_r0_c1,test
IMG_20260406_120040_r0_c2,white_IMG_20260406_120040,0,2,white,/content/data/roi/white/IMG_20260406_120040_r0_c2.jpg,False,IMG_20260406_120040_r0_c2,test
IMG_20260406_120040_r1_c0,white_IMG_20260406_120040,1,0,white,/content/data/roi/white/IMG_20260406_120040_r1_c0.jpg,False,IMG_20260406_120040_r1_c0,test
IMG_20260406_120040_r1_c1,white_IMG_20260406_120040,1,1,white,/content/data/roi/white/IMG_20260406_120040_r1_c1.jpg,False,IMG_20260406_120040_r1_c1,test
IMG_20260406_120040_r1_c2,white_IMG_20260406_120040,1,2,white,/content/data/roi/white/IMG_20260406_120040_r1_c2.jpg,False,IMG_20260406_120040_r1_c2,test
IMG_20260406_120040_r2_c0,white_IMG_20260406_120040,2,0,white,/content/data/roi/white/IMG_20260406_120040_r2_c0.jpg,False,IMG_20260406_120040_r2_c0,test
IMG_20260406_120040_r2_c1,white_IMG_20260406_120040,2,1,white,/content/data/roi/white/IMG_20260406_120040_r2_c1.jpg,False,IMG_20260406_120040_r2_c1,test
IMG_20260406_120040_r2_c2,white_IMG_20260406_120040,2,2,white,/content/data/roi/white/IMG_20260406_120040_r2_c2.jpg,False,IMG_20260406_120040_r2_c2,test
IMG_20260406_120055_r0_c0,white_IMG_20260406_120055,0,0,white,/content/data/roi/white/IMG_20260406_120055_r0_c0.jpg,False,IMG_20260406_120055_r0_c0,val
IMG_20260406_120055_r0_c1,white_IMG_20260406_120055,0,1,white,/content/data/roi/white/IMG_20260406_120055_r0_c1.jpg,False,IMG_20260406_120055_r0_c1,val
IMG_20260406_120055_r0_c2,white_IMG_20260406_120055,0,2,white,/content/data/roi/white/IMG_20260406_120055_r0_c2.jpg,False,IMG_20260406_120055_r0_c2,val
IMG_20260406_120055_r1_c0,white_IMG_20260406_120055,1,0,white,/content/data/roi/white/IMG_20260406_120055_r1_c0.jpg,False,IMG_20260406_120055_r1_c0,val
IMG_20260406_120055_r1_c1,white_IMG_20260406_120055,1,1,white,/content/data/roi/white/IMG_20260406_120055_r1_c1.jpg,False,IMG_20260406_120055_r1_c1,val
IMG_20260406_120055_r1_c2,white_IMG_20260406_120055,1,2,white,/content/data/roi/white/IMG_20260406_120055_r1_c2.jpg,False,IMG_20260406_120055_r1_c2,val
IMG_20260406_120055_r2_c0,white_IMG_20260406_120055,2,0,white,/content/data/roi/white/IMG_20260406_120055_r2_c0.jpg,False,IMG_20260406_120055_r2_c0,val
IMG_20260406_120055_r2_c1,white_IMG_20260406_120055,2,1,white,/content/data/roi/white/IMG_20260406_120055_r2_c1.jpg,False,IMG_20260406_120055_r2_c1,val
IMG_20260406_120055_r2_c2,white_IMG_20260406_120055,2,2,white,/content/data/roi/white/IMG_20260406_120055_r2_c2.jpg,False,IMG_20260406_120055_r2_c2,val
IMG_20260406_120113_r0_c0,white_IMG_20260406_120113,0,0,white,/content/data/roi/white/IMG_20260406_120113_r0_c0.jpg,False,IMG_20260406_120113_r0_c0,train
IMG_20260406_120113_r0_c1,white_IMG_20260406_120113,0,1,white,/content/data/roi/white/IMG_20260406_120113_r0_c1.jpg,False,IMG_20260406_120113_r0_c1,train
IMG_20260406_120113_r0_c2,white_IMG_20260406_120113,0,2,white,/content/data/roi/white/IMG_20260406_120113_r0_c2.jpg,False,IMG_20260406_120113_r0_c2,train
IMG_20260406_120113_r1_c0,white_IMG_20260406_120113,1,0,white,/content/data/roi/white/IMG_20260406_120113_r1_c0.jpg,False,IMG_20260406_120113_r1_c0,train
IMG_20260406_120113_r1_c1,white_IMG_20260406_120113,1,1,white,/content/data/roi/white/IMG_20260406_120113_r1_c1.jpg,False,IMG_20260406_120113_r1_c1,train
IMG_20260406_120113_r1_c2,white_IMG_20260406_120113,1,2,white,/content/data/roi/white/IMG_20260406_120113_r1_c2.jpg,False,IMG_20260406_120113_r1_c2,train
IMG_20260406_120113_r2_c0,white_IMG_20260406_120113,2,0,white,/content/data/roi/white/IMG_20260406_120113_r2_c0.jpg,False,IMG_20260406_120113_r2_c0,train
IMG_20260406_120113_r2_c1,white_IMG_20260406_120113,2,1,white,/content/data/roi/white/IMG_20260406_120113_r2_c1.jpg,False,IMG_20260406_120113_r2_c1,train
IMG_20260406_120113_r2_c2,white_IMG_20260406_120113,2,2,white,/content/data/roi/white/IMG_20260406_120113_r2_c2.jpg,False,IMG_20260406_120113_r2_c2,train
IMG_20260406_120211_r0_c0,yellow_IMG_20260406_120211,0,0,yellow,/content/data/roi/yellow/IMG_20260406_120211_r0_c0.jpg,False,IMG_20260406_120211_r0_c0,train
IMG_20260406_120211_r0_c1,yellow_IMG_20260406_120211,0,1,yellow,/content/data/roi/yellow/IMG_20260406_120211_r0_c1.jpg,False,IMG_20260406_120211_r0_c1,train
IMG_20260406_120211_r0_c2,yellow_IMG_20260406_120211,0,2,yellow,/content/data/roi/yellow/IMG_20260406_120211_r0_c2.jpg,False,IMG_20260406_120211_r0_c2,train
IMG_20260406_120211_r1_c0,yellow_IMG_20260406_120211,1,0,yellow,/content/data/roi/yellow/IMG_20260406_120211_r1_c0.jpg,False,IMG_20260406_120211_r1_c0,train
IMG_20260406_120211_r1_c1,yellow_IMG_20260406_120211,1,1,yellow,/content/data/roi/yellow/IMG_20260406_120211_r1_c1.jpg,False,IMG_20260406_120211_r1_c1,train
IMG_20260406_120211_r1_c2,yellow_IMG_20260406_120211,1,2,yellow,/content/data/roi/yellow/IMG_20260406_120211_r1_c2.jpg,False,IMG_20260406_120211_r1_c2,train
IMG_20260406_120211_r2_c0,yellow_IMG_20260406_120211,2,0,yellow,/content/data/roi/yellow/IMG_20260406_120211_r2_c0.jpg,False,IMG_20260406_120211_r2_c0,train
IMG_20260406_120211_r2_c1,yellow_IMG_20260406_120211,2,1,yellow,/content/data/roi/yellow/IMG_20260406_120211_r2_c1.jpg,False,IMG_20260406_120211_r2_c1,train
IMG_20260406_120211_r2_c2,yellow_IMG_20260406_120211,2,2,yellow,/content/data/roi/yellow/IMG_20260406_120211_r2_c2.jpg,False,IMG_20260406_120211_r2_c2,train
IMG_20260406_120217_r0_c0,yellow_IMG_20260406_120217,0,0,yellow,/content/data/roi/yellow/IMG_20260406_120217_r0_c0.jpg,False,IMG_20260406_120217_r0_c0,test
IMG_20260406_120217_r0_c1,yellow_IMG_20260406_120217,0,1,yellow,/content/data/roi/yellow/IMG_20260406_120217_r0_c1.jpg,False,IMG_20260406_120217_r0_c1,test
IMG_20260406_120217_r0_c2,yellow_IMG_20260406_120217,0,2,yellow,/content/data/roi/yellow/IMG_20260406_120217_r0_c2.jpg,False,IMG_20260406_120217_r0_c2,test
IMG_20260406_120217_r1_c0,yellow_IMG_20260406_120217,1,0,yellow,/content/data/roi/yellow/IMG_20260406_120217_r1_c0.jpg,False,IMG_20260406_120217_r1_c0,test
IMG_20260406_120217_r1_c1,yellow_IMG_20260406_120217,1,1,yellow,/content/data/roi/yellow/IMG_20260406_120217_r1_c1.jpg,False,IMG_20260406_120217_r1_c1,test
IMG_20260406_120217_r1_c2,yellow_IMG_20260406_120217,1,2,yellow,/content/data/roi/yellow/IMG_20260406_120217_r1_c2.jpg,False,IMG_20260406_120217_r1_c2,test
IMG_20260406_120217_r2_c0,yellow_IMG_20260406_120217,2,0,yellow,/content/data/roi/yellow/IMG_20260406_120217_r2_c0.jpg,False,IMG_20260406_120217_r2_c0,test
IMG_20260406_120217_r2_c1,yellow_IMG_20260406_120217,2,1,yellow,/content/data/roi/yellow/IMG_20260406_120217_r2_c1.jpg,False,IMG_20260406_120217_r2_c1,test
IMG_20260406_120217_r2_c2,yellow_IMG_20260406_120217,2,2,yellow,/content/data/roi/yellow/IMG_20260406_120217_r2_c2.jpg,False,IMG_20260406_120217_r2_c2,test
IMG_20260406_120227_r0_c0,yellow_IMG_20260406_120227,0,0,yellow,/content/data/roi/yellow/IMG_20260406_120227_r0_c0.jpg,False,IMG_20260406_120227_r0_c0,val
IMG_20260406_120227_r0_c1,yellow_IMG_20260406_120227,0,1,yellow,/content/data/roi/yellow/IMG_20260406_120227_r0_c1.jpg,False,IMG_20260406_120227_r0_c1,val
IMG_20260406_120227_r0_c2,yellow_IMG_20260406_120227,0,2,yellow,/content/data/roi/yellow/IMG_20260406_120227_r0_c2.jpg,False,IMG_20260406_120227_r0_c2,val
IMG_20260406_120227_r1_c0,yellow_IMG_20260406_120227,1,0,yellow,/content/data/roi/yellow/IMG_20260406_120227_r1_c0.jpg,False,IMG_20260406_120227_r1_c0,val
IMG_20260406_120227_r1_c1,yellow_IMG_20260406_120227,1,1,yellow,/content/data/roi/yellow/IMG_20260406_120227_r1_c1.jpg,False,IMG_20260406_120227_r1_c1,val
IMG_20260406_120227_r1_c2,yellow_IMG_20260406_120227,1,2,yellow,/content/data/roi/yellow/IMG_20260406_120227_r1_c2.jpg,False,IMG_20260406_120227_r1_c2,val
IMG_20260406_120227_r2_c0,yellow_IMG_20260406_120227,2,0,yellow,/content/data/roi/yellow/IMG_20260406_120227_r2_c0.jpg,False,IMG_20260406_120227_r2_c0,val
IMG_20260406_120227_r2_c1,yellow_IMG_20260406_120227,2,1,yellow,/content/data/roi/yellow/IMG_20260406_120227_r2_c1.jpg,False,IMG_20260406_120227_r2_c1,val
IMG_20260406_120227_r2_c2,yellow_IMG_20260406_120227,2,2,yellow,/content/data/roi/yellow/IMG_20260406_120227_r2_c2.jpg,False,IMG_20260406_120227_r2_c2,val
IMG_20260406_120246_r0_c0,yellow_IMG_20260406_120246,0,0,yellow,/content/data/roi/yellow/IMG_20260406_120246_r0_c0.jpg,False,IMG_20260406_120246_r0_c0,train
IMG_20260406_120246_r0_c1,yellow_IMG_20260406_120246,0,1,yellow,/content/data/roi/yellow/IMG_20260406_120246_r0_c1.jpg,False,IMG_20260406_120246_r0_c1,train
IMG_20260406_120246_r0_c2,yellow_IMG_20260406_120246,0,2,yellow,/content/data/roi/yellow/IMG_20260406_120246_r0_c2.jpg,False,IMG_20260406_120246_r0_c2,train
IMG_20260406_120246_r1_c0,yellow_IMG_20260406_120246,1,0,yellow,/content/data/roi/yellow/IMG_20260406_120246_r1_c0.jpg,False,IMG_20260406_120246_r1_c0,train
IMG_20260406_120246_r1_c1,yellow_IMG_20260406_120246,1,1,yellow,/content/data/roi/yellow/IMG_20260406_120246_r1_c1.jpg,False,IMG_20260406_120246_r1_c1,train
IMG_20260406_120246_r1_c2,yellow_IMG_20260406_120246,1,2,yellow,/content/data/roi/yellow/IMG_20260406_120246_r1_c2.jpg,False,IMG_20260406_120246_r1_c2,train
IMG_20260406_120246_r2_c0,yellow_IMG_20260406_120246,2,0,yellow,/content/data/roi/yellow/IMG_20260406_120246_r2_c0.jpg,False,IMG_20260406_120246_r2_c0,train
IMG_20260406_120246_r2_c1,yellow_IMG_20260406_120246,2,1,yellow,/content/data/roi/yellow/IMG_20260406_120246_r2_c1.jpg,False,IMG_20260406_120246_r2_c1,train
IMG_20260406_120246_r2_c2,yellow_IMG_20260406_120246,2,2,yellow,/content/data/roi/yellow/IMG_20260406_120246_r2_c2.jpg,False,IMG_20260406_120246_r2_c2,train
IMG_20260406_120318_r0_c0,yellow_IMG_20260406_120318,0,0,yellow,/content/data/roi/yellow/IMG_20260406_120318_r0_c0.jpg,False,IMG_20260406_120318_r0_c0,val
IMG_20260406_120318_r0_c1,yellow_IMG_20260406_120318,0,1,yellow,/content/data/roi/yellow/IMG_20260406_120318_r0_c1.jpg,False,IMG_20260406_120318_r0_c1,val
IMG_20260406_120318_r0_c2,yellow_IMG_20260406_120318,0,2,yellow,/content/data/roi/yellow/IMG_20260406_120318_r0_c2.jpg,False,IMG_20260406_120318_r0_c2,val
IMG_20260406_120318_r1_c0,yellow_IMG_20260406_120318,1,0,yellow,/content/data/roi/yellow/IMG_20260406_120318_r1_c0.jpg,False,IMG_20260406_120318_r1_c0,val
IMG_20260406_120318_r1_c1,yellow_IMG_20260406_120318,1,1,yellow,/content/data/roi/yellow/IMG_20260406_120318_r1_c1.jpg,False,IMG_20260406_120318_r1_c1,val
IMG_20260406_120318_r1_c2,yellow_IMG_20260406_120318,1,2,yellow,/content/data/roi/yellow/IMG_20260406_120318_r1_c2.jpg,False,IMG_20260406_120318_r1_c2,val
IMG_20260406_120318_r2_c0,yellow_IMG_20260406_120318,2,0,yellow,/content/data/roi/yellow/IMG_20260406_120318_r2_c0.jpg,False,IMG_20260406_120318_r2_c0,val
IMG_20260406_120318_r2_c1,yellow_IMG_20260406_120318,2,1,yellow,/content/data/roi/yellow/IMG_20260406_120318_r2_c1.jpg,False,IMG_20260406_120318_r2_c1,val
IMG_20260406_120318_r2_c2,yellow_IMG_20260406_120318,2,2,yellow,/content/data/roi/yellow/IMG_20260406_120318_r2_c2.jpg,False,IMG_20260406_120318_r2_c2,val
IMG_20260406_120332_r0_c0,yellow_IMG_20260406_120332,0,0,yellow,/content/data/roi/yellow/IMG_20260406_120332_r0_c0.jpg,False,IMG_20260406_120332_r0_c0,train
IMG_20260406_120332_r0_c1,yellow_IMG_20260406_120332,0,1,yellow,/content/data/roi/yellow/IMG_20260406_120332_r0_c1.jpg,False,IMG_20260406_120332_r0_c1,train
IMG_20260406_120332_r0_c2,yellow_IMG_20260406_120332,0,2,yellow,/content/data/roi/yellow/IMG_20260406_120332_r0_c2.jpg,False,IMG_20260406_120332_r0_c2,train
IMG_20260406_120332_r1_c0,yellow_IMG_20260406_120332,1,0,yellow,/content/data/roi/yellow/IMG_20260406_120332_r1_c0.jpg,False,IMG_20260406_120332_r1_c0,train
IMG_20260406_120332_r1_c1,yellow_IMG_20260406_120332,1,1,yellow,/content/data/roi/yellow/IMG_20260406_120332_r1_c1.jpg,False,IMG_20260406_120332_r1_c1,train
IMG_20260406_120332_r1_c2,yellow_IMG_20260406_120332,1,2,yellow,/content/data/roi/yellow/IMG_20260406_120332_r1_c2.jpg,False,IMG_20260406_120332_r1_c2,train
IMG_20260406_120332_r2_c0,yellow_IMG_20260406_120332,2,0,yellow,/content/data/roi/yellow/IMG_20260406_120332_r2_c0.jpg,False,IMG_20260406_120332_r2_c0,train
IMG_20260406_120332_r2_c1,yellow_IMG_20260406_120332,2,1,yellow,/content/data/roi/yellow/IMG_20260406_120332_r2_c1.jpg,False,IMG_20260406_120332_r2_c1,train
IMG_20260406_120332_r2_c2,yellow_IMG_20260406_120332,2,2,yellow,/content/data/roi/yellow/IMG_20260406_120332_r2_c2.jpg,False,IMG_20260406_120332_r2_c2,train
IMG_20260406_120342_r0_c0,yellow_IMG_20260406_120342,0,0,yellow,/content/data/roi/yellow/IMG_20260406_120342_r0_c0.jpg,False,IMG_20260406_120342_r0_c0,train
IMG_20260406_120342_r0_c1,yellow_IMG_20260406_120342,0,1,yellow,/content/data/roi/yellow/IMG_20260406_120342_r0_c1.jpg,False,IMG_20260406_120342_r0_c1,train
IMG_20260406_120342_r0_c2,yellow_IMG_20260406_120342,0,2,yellow,/content/data/roi/yellow/IMG_20260406_120342_r0_c2.jpg,False,IMG_20260406_120342_r0_c2,train
IMG_20260406_120342_r1_c0,yellow_IMG_20260406_120342,1,0,yellow,/content/data/roi/yellow/IMG_20260406_120342_r1_c0.jpg,False,IMG_20260406_120342_r1_c0,train
IMG_20260406_120342_r1_c1,yellow_IMG_20260406_120342,1,1,yellow,/content/data/roi/yellow/IMG_20260406_120342_r1_c1.jpg,False,IMG_20260406_120342_r1_c1,train
IMG_20260406_120342_r1_c2,yellow_IMG_20260406_120342,1,2,yellow,/content/data/roi/yellow/IMG_20260406_120342_r1_c2.jpg,False,IMG_20260406_120342_r1_c2,train
IMG_20260406_120342_r2_c0,yellow_IMG_20260406_120342,2,0,yellow,/content/data/roi/yellow/IMG_20260406_120342_r2_c0.jpg,False,IMG_20260406_120342_r2_c0,train
IMG_20260406_120342_r2_c1,yellow_IMG_20260406_120342,2,1,yellow,/content/data/roi/yellow/IMG_20260406_120342_r2_c1.jpg,False,IMG_20260406_120342_r2_c1,train
IMG_20260406_120342_r2_c2,yellow_IMG_20260406_120342,2,2,yellow,/content/data/roi/yellow/IMG_20260406_120342_r2_c2.jpg,False,IMG_20260406_120342_r2_c2,train
IMG_20260406_120353_r0_c0,yellow_IMG_20260406_120353,0,0,yellow,/content/data/roi/yellow/IMG_20260406_120353_r0_c0.jpg,False,IMG_20260406_120353_r0_c0,train
IMG_20260406_120353_r0_c1,yellow_IMG_20260406_120353,0,1,yellow,/content/data/roi/yellow/IMG_20260406_120353_r0_c1.jpg,False,IMG_20260406_120353_r0_c1,train
IMG_20260406_120353_r0_c2,yellow_IMG_20260406_120353,0,2,yellow,/content/data/roi/yellow/IMG_20260406_120353_r0_c2.jpg,False,IMG_20260406_120353_r0_c2,train
IMG_20260406_120353_r1_c0,yellow_IMG_20260406_120353,1,0,yellow,/content/data/roi/yellow/IMG_20260406_120353_r1_c0.jpg,False,IMG_20260406_120353_r1_c0,train
