sample_id,image_id,label,split,roi_path,is_augmented,source_id,mean_R,mean_G,mean_B,std_R,std_G,std_B,mean_H,mean_S,mean_V,std_H,std_S,std_V,mean_L,mean_a,mean_b,std_L,std_a,std_b,mean_r_norm,mean_g_norm,mean_b_norm,std_r_norm,std_g_norm,std_b_norm
IMG_20260406_114652_r2_c2,white_IMG_20260406_114652,white,train,/content/data/roi/white/IMG_20260406_114652_r2_c2.jpg,False,IMG_20260406_114652_r2_c2,233.45973,225.60399,207.72762,2.603977,2.771032,2.8631501,21.150742,27.912735,233.45973,0.9941918,1.2338614,2.603977,229.54031,127.48168,137.66296,2.534102,0.5414765,0.5032958,0.3501068,0.33836284,0.31151763,0.0009958552,0.00081035594,0.0008801046
IMG_20260406_114707_r0_c0,white_IMG_20260406_114707,white,train,/content/data/roi/white/IMG_20260406_114707_r0_c0.jpg,False,IMG_20260406_114707_r0_c0,220.68594,216.39493,207.26665,4.269071,4.0060053,3.713715,20.45625,15.48,220.68594,1.8887004,1.9921852,4.269071,220.95242,127.95141,133.16473,3.6293855,0.66414124,0.7333669,0.34249106,0.33585417,0.3216779,0.0012761452,0.00093240506,0.001687203
IMG_20260406_114707_r0_c1,white_IMG_20260406_114707,white,train,/content/data/roi/white/IMG_20260406_114707_r0_c1.jpg,False,IMG_20260406_114707_r0_c1,214.76152,210.52579,201.28535,6.7403393,7.634066,8.151199,20.84914,15.839883,214.76152,1.0291883,3.4275906,6.7403393,215.61676,127.99152,133.16426,7.035881,0.43685246,0.579745,0.3428228,0.33595398,0.3212084,0.002620952,0.00050774845,0.0024697639
IMG_20260406_114707_r0_c2,white_IMG_20260406_114707,white,train,/content/data/roi/white/IMG_20260406_114707_r0_c2.jpg,False,IMG_20260406_114707_r0_c2,210.52016,206.50671,195.30109,1.0978724,1.0966612,1.1883528,22.1825,18.266367,210.52016,0.4985139,0.63281757,1.0978724,211.51945,127.31668,134.01202,1.0723184,0.46818277,0.11991841,0.34384724,0.33719552,0.3189767,0.00036406514,0.0002632828,0.0005041335
IMG_20260406_114707_r1_c0,white_IMG_20260406_114707,white,train,/content/data/roi/white/IMG_20260406_114707_r1_c0.jpg,False,IMG_20260406_114707_r1_c0,218.49239,214.88402,207.32379,5.9717484,6.096457,6.183107,20.341015,13.2275,218.49239,1.8368348,2.6755135,5.9717484,219.59735,128.10347,132.35356,5.6970143,0.4412097,0.60056883,0.34109256,0.33539826,0.3235445,0.0021068791,0.0007431262,0.0021560437
IMG_20260406_114707_r1_c1,white_IMG_20260406_114707,white,train,/content/data/roi/white/IMG_20260406_114707_r1_c1.jpg,False,IMG_20260406_114707_r1_c1,144.47563,183.00761,192.3941,82.682846,38.44863,24.324026,63.711483,82.29672,196.54567,36.307472,93.28099,25.784592,185.1247,121.208244,119.94852,39.92561,6.875317,13.449252,0.24629931,0.36044323,0.39321065,0.12370138,0.032928154,0.09137469
IMG_20260406_114707_r1_c2,white_IMG_20260406_114707,white,train,/content/data/roi/white/IMG_20260406_114707_r1_c2.jpg,False,IMG_20260406_114707_r1_c2,211.24457,208.00629,196.4007,2.5773582,2.9406111,3.1752934,23.828789,17.89,211.24457,1.7356905,1.380008,2.5773582,212.93968,127.05039,133.95325,2.7056503,0.23313665,0.25443727,0.34311855,0.33790702,0.3189827,0.0011351787,0.0007311699,0.0009846946
IMG_20260406_114707_r2_c0,white_IMG_20260406_114707,white,train,/content/data/roi/white/IMG_20260406_114707_r2_c0.jpg,False,IMG_20260406_114707_r2_c0,215.67676,212.13332,202.72328,2.5990548,2.7284646,3.5677905,21.917656,15.339805,215.67676,1.1522504,2.4203825,2.5990548,217.08438,127.434685,133.18195,2.580184,0.50549364,0.76441664,0.34203842,0.33638954,0.32148197,0.0013490735,0.0007829733,0.0019548417
IMG_20260406_114707_r2_c1,white_IMG_20260406_114707,white,train,/content/data/roi/white/IMG_20260406_114707_r2_c1.jpg,False,IMG_20260406_114707_r2_c1,214.9379,210.94489,200.53886,2.5872822,2.6916516,3.44901,21.787344,17.033281,214.9379,0.80231327,1.6805699,2.5872822,215.92062,127.36527,133.63234,2.4921963,0.4885265,0.5092602,0.34306988,0.33669105,0.32010135,0.0007591728,0.00064841885,0.0013599629
IMG_20260406_114707_r2_c2,white_IMG_20260406_114707,white,train,/content/data/roi/white/IMG_20260406_114707_r2_c2.jpg,False,IMG_20260406_114707_r2_c2,212.70465,208.28793,196.58156,1.3154929,1.5137852,1.7545245,22.081446,19.26707,212.70465,1.156468,1.334332,1.3154929,213.42738,127.21004,134.2084,1.3242478,0.40925068,0.41058576,0.34443802,0.33725193,0.31832215,0.001029374,0.00043303662,0.00082940835
IMG_20260406_114714_r0_c0,white_IMG_20260406_114714,white,test,/content/data/roi/white/IMG_20260406_114714_r0_c0.jpg,False,IMG_20260406_114714_r0_c0,224.9177,226.09894,222.75047,18.519833,18.984905,20.113016,48.96125,4.6273828,226.31558,20.874636,4.260304,18.60612,228.89395,127.09262,129.36586,17.292536,0.4535399,1.4433318,0.33399484,0.3356502,0.33044052,0.0031731615,0.0010812373,0.0039149197
IMG_20260406_114714_r0_c1,white_IMG_20260406_114714,white,test,/content/data/roi/white/IMG_20260406_114714_r0_c1.jpg,False,IMG_20260406_114714_r0_c1,214.86617,213.83371,207.03406,28.291111,30.315128,32.79131,29.691523,11.014492,215.2761,7.764628,12.030578,28.387957,217.74344,127.30164,131.52266,28.07183,0.7602517,2.2440896,0.33902442,0.33647126,0.32452974,0.008767216,0.0012410647,0.009333258
IMG_20260406_114714_r0_c2,white_IMG_20260406_114714,white,test,/content/data/roi/white/IMG_20260406_114714_r0_c2.jpg,False,IMG_20260406_114714_r0_c2,193.91524,190.97383,180.44992,5.9673133,6.5357594,8.020736,23.771093,17.856016,193.91524,1.5326875,4.290719,5.9673133,197.11754,126.98289,133.64676,6.109027,0.3904856,1.098715,0.34313118,0.33785912,0.3190655,0.0026315998,0.0013880256,0.0036745258
IMG_20260406_114714_r1_c0,white_IMG_20260406_114714,white,test,/content/data/roi/white/IMG_20260406_114714_r1_c0.jpg,False,IMG_20260406_114714_r1_c0,192.69324,191.4034,184.2486,10.163049,10.756512,11.519578,25.928673,11.440312,192.69734,3.8180614,4.576314,10.160558,197.52046,127.34121,131.88477,10.26004,0.5080105,0.8232411,0.33913463,0.33674496,0.3240125,0.0031408595,0.0012505798,0.0035367266
IMG_20260406_114714_r1_c1,white_IMG_20260406_114714,white,test,/content/data/roi/white/IMG_20260406_114714_r1_c1.jpg,False,IMG_20260406_114714_r1_c1,138.77777,169.31215,176.2189,63.30577,31.71011,22.644184,64.82512,70.18004,180.41722,34.873516,73.87634,22.43692,172.58917,121.4441,121.5073,33.139107,6.201958,11.6449175,0.2688843,0.3539764,0.37713036,0.09119736,0.022158049,0.06940122
IMG_20260406_114714_r1_c2,white_IMG_20260406_114714,white,test,/content/data/roi/white/IMG_20260406_114714_r1_c2.jpg,False,IMG_20260406_114714_r1_c2,195.38641,192.1775,181.69589,1.9091908,2.0843108,2.6422057,23.251406,18.015587,195.38641,1.5984075,1.9730703,1.9091908,198.2207,127.03508,133.64977,1.9597056,0.50381684,0.55982244,0.34327224,0.33761477,0.31915584,0.0013040932,0.00093114335,0.0016457345
IMG_20260406_114714_r2_c0,white_IMG_20260406_114714,white,test,/content/data/roi/white/IMG_20260406_114714_r2_c0.jpg,False,IMG_20260406_114714_r2_c0,194.68828,191.37051,183.23903,2.7529361,2.8488634,3.2630382,21.447266,15.028125,194.68828,1.0718532,2.3447607,2.7529361,197.8234,127.75523,132.57239,2.6280153,0.45841295,0.63239115,0.34197915,0.33618286,0.32185966,0.0013552926,0.000634336,0.0018022088
IMG_20260406_114714_r2_c1,white_IMG_20260406_114714,white,test,/content/data/roi/white/IMG_20260406_114714_r2_c1.jpg,False,IMG_20260406_114714_r2_c1,195.94371,191.69519,182.27081,1.3001084,0.95189553,1.1719798,20.901173,17.869102,195.94371,1.0011822,1.7178366,1.3001084,198.44371,127.98605,133.26067,0.8379388,0.40254647,0.50269794,0.34380275,0.33639568,0.31976548,0.0011694699,0.0006060301,0.0012428493
IMG_20260406_114714_r2_c2,white_IMG_20260406_114714,white,test,/content/data/roi/white/IMG_20260406_114714_r2_c2.jpg,False,IMG_20260406_114714_r2_c2,197.03094,192.09265,181.37515,1.4717582,1.098198,1.0397893,20.748125,20.381641,197.03094,1.7063657,1.588907,1.4717582,198.4848,127.94207,134.03262,1.0952842,0.7439966,0.40727657,0.34534246,0.33667615,0.31787068,0.0014559827,0.0009970439,0.0009491137
IMG_20260406_114744_r0_c0,white_IMG_20260406_114744,white,train,/content/data/roi/white/IMG_20260406_114744_r0_c0.jpg,False,IMG_20260406_114744_r0_c0,215.93915,214.25961,209.2657,3.634963,3.5713067,3.6398044,22.956093,7.7148046,215.9396,2.8087888,1.2118397,3.6350167,218.85933,127.39637,130.96938,3.1966505,0.49139777,0.27674022,0.337642,0.33510002,0.32729423,0.0010635661,0.00050267286,0.00072559074
IMG_20260406_114744_r0_c1,white_IMG_20260406_114744,white,train,/content/data/roi/white/IMG_20260406_114744_r0_c1.jpg,False,IMG_20260406_114744_r0_c1,215.57242,212.35507,205.43867,4.5725102,4.99884,5.599619,20.483086,12.128906,215.57242,1.3814548,2.3059769,4.5725102,217.35414,128.05774,131.99516,4.664693,0.29091108,0.5370333,0.34042823,0.33530805,0.324288,0.0015650339,0.000566403,0.0017720648
IMG_20260406_114744_r0_c2,white_IMG_20260406_114744,white,train,/content/data/roi/white/IMG_20260406_114744_r0_c2.jpg,False,IMG_20260406_114744_r0_c2,212.65292,208.65012,198.37051,1.3567005,1.3481679,1.9006597,21.630077,17.183516,212.65292,0.56383145,1.1402661,1.3567005,213.64839,127.37668,133.6411,1.3145715,0.4903456,0.48552656,0.34317338,0.3366526,0.32015133,0.0005549396,0.0005495606,0.0010983582
IMG_20260406_114744_r1_c0,white_IMG_20260406_114744,white,train,/content/data/roi/white/IMG_20260406_114744_r1_c0.jpg,False,IMG_20260406_114744_r1_c0,213.41039,210.57196,203.41074,5.924754,6.130052,6.3655257,21.678398,12.006329,213.41216,1.6932251,3.117186,5.9244714,215.5641,127.747536,132.0788,5.999517,0.46366084,0.61085695,0.34022382,0.33562648,0.32414454,0.0023685202,0.00065288134,0.0024337785
IMG_20260406_114744_r1_c1,white_IMG_20260406_114744,white,train,/content/data/roi/white/IMG_20260406_114744_r1_c1.jpg,False,IMG_20260406_114744_r1_c1,144.77567,182.47734,191.68887,82.317635,38.744015,23.627966,63.582695,81.78246,195.96008,35.85422,92.227806,25.634613,184.65152,121.32488,120.04383,40.25656,6.734608,13.399314,0.24745347,0.3598686,0.39266536,0.12209199,0.031901125,0.0907623
IMG_20260406_114744_r1_c2,white_IMG_20260406_114744,white,train,/content/data/roi/white/IMG_20260406_114744_r1_c2.jpg,False,IMG_20260406_114744_r1_c2,213.6573,209.68492,198.65567,3.4274247,3.5859246,3.9237716,22.196095,17.910938,213.65742,0.7059848,1.5575141,3.4282584,214.66656,127.0793,133.90097,3.355286,0.28872424,0.32603687,0.34350526,0.33706626,0.31936082,0.0010413897,0.00044487749,0.0012624962
IMG_20260406_114744_r2_c0,white_IMG_20260406_114744,white,train,/content/data/roi/white/IMG_20260406_114744_r2_c0.jpg,False,IMG_20260406_114744_r2_c0,211.7616,209.05875,199.74359,2.7964242,2.8810046,3.6387475,23.50875,14.463711,211.76247,2.1007164,2.1869798,2.7957938,213.99632,127.195274,133.0282,2.7107365,0.4233573,0.724708,0.34120995,0.336886,0.3218678,0.0011566888,0.0011308831,0.0019313898
IMG_20260406_114744_r2_c1,white_IMG_20260406_114744,white,train,/content/data/roi/white/IMG_20260406_114744_r2_c1.jpg,False,IMG_20260406_114744_r2_c1,212.70543,209.63531,200.92278,6.2098064,6.381369,6.7318788,22.470156,14.052149,212.70583,1.4442701,3.0555975,6.2119203,214.58817,127.30051,132.84094,6.1963987,0.48812065,0.5979004,0.3412954,0.336309,0.32234618,0.0023209201,0.0007915582,0.0026665058
IMG_20260406_114744_r2_c2,white_IMG_20260406_114744,white,train,/content/data/roi/white/IMG_20260406_114744_r2_c2.jpg,False,IMG_20260406_114744_r2_c2,213.91281,210.13454,199.91727,2.9990015,2.835855,3.023594,22.02996,16.586836,213.91281,1.5303067,1.4733092,2.9990015,215.07938,127.43863,133.56024,2.6151161,0.51852816,0.50572586,0.34278956,0.33673626,0.32041413,0.0007710789,0.0008499192,0.0011497913
IMG_20260406_114943_r0_c0,white_IMG_20260406_114943,white,train,/content/data/roi/white/IMG_20260406_114943_r0_c0.jpg,False,IMG_20260406_114943_r0_c0,97.940155,127.97024,129.20601,3.5140193,4.465053,4.205059,91.23578,62.023712,129.42766,1.5223956,1.9485897,4.3225183,131.17676,117.6525,123.66617,4.2979074,0.9008495,0.8990613,0.27578655,0.36037135,0.36389586,0.0018053856,0.002333883,0.0022968063
IMG_20260406_114943_r0_c1,white_IMG_20260406_114943,white,train,/content/data/roi/white/IMG_20260406_114943_r0_c1.jpg,False,IMG_20260406_114943_r0_c1,103.144295,134.42145,136.67886,1.732521,2.5864892,1.8384417,92.25492,62.529804,136.67934,1.07159,1.666181,1.8385239,137.45105,117.50453,123.020584,2.134077,1.0836967,0.61381185,0.27558777,0.35914323,0.3652193,0.0020855216,0.0023207748,0.0010997144
IMG_20260406_114943_r0_c2,white_IMG_20260406_114943,white,train,/content/data/roi/white/IMG_20260406_114943_r0_c2.jpg,False,IMG_20260406_114943_r0_c2,101.12457,133.20305,137.58473,2.2354345,3.3784006,3.0173626,93.617424,67.68637,137.58473,0.8527927,2.616466,3.0173626,136.27579,117.828476,122.06434,3.1131666,0.7492107,0.5872379,0.2719375,0.358136,0.3699675,0.0028236806,0.0024010758,0.0018517287
IMG_20260406_114943_r1_c0,white_IMG_20260406_114943,white,train,/content/data/roi/white/IMG_20260406_114943_r1_c0.jpg,False,IMG_20260406_114943_r1_c0,97.98789,128.87152,129.82484,10.580195,10.428035,10.019384,90.952614,63.504726,130.25356,1.7881689,4.8877573,10.077409,131.88066,117.33012,123.76063,10.216126,0.89410883,1.1440024,0.27432317,0.361434,0.36423612,0.0047219666,0.0027796486,0.004062475
IMG_20260406_114943_r1_c1,white_IMG_20260406_114943,white,train,/content/data/roi/white/IMG_20260406_114943_r1_c1.jpg,False,IMG_20260406_114943_r1_c1,64.69231,111.62246,122.59559,41.169308,32.658306,24.107937,94.47844,132.72774,122.69688,4.0213113,70.41406,24.06664,112.73371,116.66957,116.9686,33.473316,2.9794643,6.6175904,0.18665336,0.37844518,0.43489906,0.096716456,0.016973153,0.08136419
IMG_20260406_114943_r1_c2,white_IMG_20260406_114943,white,train,/content/data/roi/white/IMG_20260406_114943_r1_c2.jpg,False,IMG_20260406_114943_r1_c2,99.98375,133.9709,137.03476,3.4711509,3.3508444,3.0620914,92.5718,69.04211,137.03789,0.92152125,4.126319,3.0494375,136.8255,117.03668,122.52008,3.302352,0.61924255,0.7962162,0.2694597,0.3611371,0.36941865,0.0036508392,0.0017391664,0.0034706334
IMG_20260406_114943_r2_c0,white_IMG_20260406_114943,white,train,/content/data/roi/white/IMG_20260406_114943_r2_c0.jpg,False,IMG_20260406_114943_r2_c0,86.5232,116.4225,117.02519,7.421733,8.686578,8.394293,90.60387,66.99527,117.2793,1.310534,2.9060044,8.533448,119.38418,117.34004,124.13976,8.594375,0.82297343,0.80898654,0.27025512,0.36387932,0.36586407,0.0027543774,0.0021794962,0.0027570403
IMG_20260406_114943_r2_c1,white_IMG_20260406_114943,white,train,/content/data/roi/white/IMG_20260406_114943_r2_c1.jpg,False,IMG_20260406_114943_r2_c1,94.18472,126.19375,127.0257,7.193752,8.655521,9.097907,90.8266,66.340706,127.280235,2.2300088,3.1641586,8.894236,129.06363,116.80891,123.88242,8.484895,0.88985693,0.909754,0.27108392,0.36331236,0.36562076,0.0037252516,0.0026523725,0.003002485
IMG_20260406_114943_r2_c2,white_IMG_20260406_114943,white,train,/content/data/roi/white/IMG_20260406_114943_r2_c2.jpg,False,IMG_20260406_114943_r2_c2,89.17281,120.68465,122.503204,4.777107,6.664852,6.526313,91.813866,69.40535,122.53168,1.1710963,3.1038415,6.5074167,123.57402,117.25899,123.32238,6.478393,1.1737603,0.68085057,0.26831365,0.36310714,0.36860424,0.0034357226,0.0028263368,0.0021366307
IMG_20260406_115015_r0_c0,white_IMG_20260406_115015,white,train,/content/data/roi/white/IMG_20260406_115015_r0_c0.jpg,False,IMG_20260406_115015_r0_c0,138.08125,146.69781,155.12387,3.5124986,3.2732446,3.3024037,104.80965,28.004335,155.12387,1.9673343,1.8630395,3.3024037,153.91801,126.590935,122.38082,3.2947946,0.63786525,0.561232,0.31388593,0.3335358,0.35262358,0.001285533,0.0015255141,0.0017841182
IMG_20260406_115015_r0_c1,white_IMG_20260406_115015,white,train,/content/data/roi/white/IMG_20260406_115015_r0_c1.jpg,False,IMG_20260406_115015_r0_c1,143.05722,150.63144,160.65144,3.766966,4.1796503,4.213176,107.21184,27.98414,160.65176,2.704258,1.3211424,4.206535,158.18515,127.35039,121.74801,4.0490074,0.68932045,0.5699239,0.3148966,0.33158004,0.35363248,0.0015155235,0.0021878139,0.0013447031
IMG_20260406_115015_r0_c2,white_IMG_20260406_115015,white,train,/content/data/roi/white/IMG_20260406_115015_r0_c2.jpg,False,IMG_20260406_115015_r0_c2,142.37207,148.84308,160.3736,2.3591466,2.7788448,2.5462413,109.28598,28.678047,160.3736,2.2207828,1.5259296,2.5462413,156.91687,127.7959,121.08043,2.614623,0.6905937,0.28840688,0.31527784,0.32957953,0.35513687,0.0017215812,0.0016107074,0.0007928216
IMG_20260406_115015_r1_c0,white_IMG_20260406_115015,white,train,/content/data/roi/white/IMG_20260406_115015_r1_c0.jpg,False,IMG_20260406_115015_r1_c0,137.34335,146.79402,154.38847,6.361767,5.8497224,5.556467,103.25656,28.144766,154.38895,1.6723236,3.378093,5.55411,153.78625,126.073906,122.671326,5.716226,0.6171863,0.754976,0.31313315,0.3347696,0.35210437,0.0023724525,0.0013533747,0.0027007337
IMG_20260406_115015_r1_c1,white_IMG_20260406_115015,white,train,/content/data/roi/white/IMG_20260406_115015_r1_c1.jpg,False,IMG_20260406_115015_r1_c1,89.930275,123.98879,143.69073,53.825684,35.153095,25.288322,101.04398,106.85523,143.7045,2.6612642,82.0973,25.240883,128.15968,123.33168,113.71914,36.80744,3.0931268,8.995934,0.21994217,0.35132623,0.42872635,0.10716473,0.016432969,0.09198983
IMG_20260406_115015_r1_c2,white_IMG_20260406_115015,white,train,/content/data/roi/white/IMG_20260406_115015_r1_c2.jpg,False,IMG_20260406_115015_r1_c2,139.4989,149.4,158.25586,5.092074,4.8308296,5.3142133,104.09734,30.235937,158.25992,3.2037497,3.329728,5.2502713,156.38399,126.370155,122.05863,4.8386006,0.7752024,0.55405647,0.3119648,0.33415017,0.35390395,0.0030706283,0.0013800862,0.0022188677
IMG_20260406_115015_r2_c0,white_IMG_20260406_115015,white,train,/content/data/roi/white/IMG_20260406_115015_r2_c0.jpg,False,IMG_20260406_115015_r2_c0,126.89672,137.80762,143.95415,5.7336793,5.3467383,5.4199147,101.08004,30.2809,143.95415,1.0627104,2.352038,5.4199147,144.80457,125.12594,123.00844,5.3461285,0.3393561,0.42854074,0.31047395,0.33723244,0.35231537,0.0018968371,0.0010701166,0.0016889905
IMG_20260406_115015_r2_c1,white_IMG_20260406_115015,white,train,/content/data/roi/white/IMG_20260406_115015_r2_c1.jpg,False,IMG_20260406_115015_r2_c1,132.76418,143.5652,151.30101,5.229178,5.033726,5.158687,102.410934,31.290977,151.30101,1.7317822,2.416196,5.158687,150.5154,125.51277,122.44301,4.978059,0.5129546,0.64206904,0.3104191,0.33570576,0.35384905,0.0018440979,0.0017410463,0.0021258849
IMG_20260406_115015_r2_c2,white_IMG_20260406_115015,white,train,/content/data/roi/white/IMG_20260406_115015_r2_c2.jpg,False,IMG_20260406_115015_r2_c2,127.750114,139.12027,145.5311,4.523678,4.8806014,5.3790927,100.87121,31.124609,145.5311,1.2910014,2.9494822,5.3790927,146.05734,125.1011,122.901955,4.853321,0.36587626,0.7217878,0.30979192,0.3373381,0.35289055,0.0022420576,0.0011327309,0.0022924065
IMG_20260406_115023_r0_c0,white_IMG_20260406_115023,white,train,/content/data/roi/white/IMG_20260406_115023_r0_c0.jpg,False,IMG_20260406_115023_r0_c0,96.28433,130.12851,133.22305,3.0310977,3.6372778,4.0062714,92.65977,70.756836,133.22719,0.8641015,2.4201977,3.9951406,132.92633,116.99429,122.55906,3.6436489,0.7326363,0.63384646,0.2677141,0.36184773,0.3704341,0.002361174,0.0020930928,0.0021719595
IMG_20260406_115023_r0_c1,white_IMG_20260406_115023,white,train,/content/data/roi/white/IMG_20260406_115023_r0_c1.jpg,False,IMG_20260406_115023_r0_c1,99.981995,135.17879,139.37633,5.176502,6.7258377,7.6423554,93.00059,72.21457,139.41812,1.3082262,2.0873618,7.323517,137.9048,116.906876,121.80797,6.731047,0.72763276,0.91144496,0.26697415,0.36098766,0.37204787,0.0024626176,0.0027639836,0.002562529
IMG_20260406_115023_r0_c2,white_IMG_20260406_115023,white,train,/content/data/roi/white/IMG_20260406_115023_r0_c2.jpg,False,IMG_20260406_115023_r0_c2,102.76898,136.13828,142.20207,2.7483218,3.1720192,3.0040832,94.41344,70.729454,142.20282,0.922401,2.1097953,2.9931557,139.18266,117.76785,120.830154,3.0947316,0.6003853,0.86562514,0.2696254,0.3572145,0.37314892,0.0021308498,0.002165662,0.0020355706
IMG_20260406_115023_r1_c0,white_IMG_20260406_115023,white,train,/content/data/roi/white/IMG_20260406_115023_r1_c0.jpg,False,IMG_20260406_115023_r1_c0,98.167305,133.08086,135.28984,4.171472,4.130013,4.1961417,92.03731,70.02836,135.29184,0.7806727,2.899675,4.1955385,135.50879,116.38328,122.88406,4.1080995,0.7598843,0.5467313,0.2677523,0.36310047,0.36913455,0.0029822665,0.002055358,0.0020770088
IMG_20260406_115023_r1_c1,white_IMG_20260406_115023,white,train,/content/data/roi/white/IMG_20260406_115023_r1_c1.jpg,False,IMG_20260406_115023_r1_c1,61.952892,113.28633,126.8673,39.3556,32.367218,24.21959,95.24738,140.94208,126.91688,3.5534818,67.44454,24.114,114.198166,116.35867,115.20106,32.883327,3.4882767,6.745653,0.17720489,0.379156,0.44364738,0.095277384,0.015093217,0.0819263
